chromosome,"Primary TSS, 3'",End
chr7,94926169.0,94929169.0
chr7,94991294.0,94994294.0
chr7,95032674.0,95035674.0
chr7,95113713.0,95116713.0
chr7,95211309.0,95214309.0
chr7,95400318.0,95403318.0
chr7,95748032.0,95751032.0
chr7,96131334.0,96134334.0
chr7,96337666.0,96340666.0
chr7,96633790.0,96636790.0
chr7,96649735.0,96652735.0
chr7,96745528.0,96748528.0
chr7,97359771.0,97362771.0
chr7,97479929.0,97482929.0
chr7,97612513.0,97615513.0
chr7,97734697.0,97737697.0
chr7,97839278.0,97842278.0
chr7,97854404.0,97857404.0
chr7,97909479.0,97912479.0
chr7,97919462.0,97922462.0
chr7,98245097.0,98248097.0
chr7,98442611.0,98445611.0
chr7,98474613.0,98477613.0
chr7,98623558.0,98626558.0
chr7,98769697.0,98772697.0
chr7,98921996.0,98924996.0
chr7,98970798.0,98973798.0
chr7,98990798.0,98993798.0
chr7,99005101.0,99008101.0
chr7,99012862.0,99015862.0
chr7,99035063.0,99038063.0
chr7,99062311.0,99065311.0
chr7,99062311.0,99065311.0
chr7,99069015.0,99072015.0
chr7,99093961.0,99096961.0
chr7,99101377.0,99104377.0
chr7,99142809.0,99145809.0
chr7,99154676.0,99157676.0
chr7,99194413.0,99197413.0
chr7,99213071.0,99216071.0
chr7,99267345.0,99270345.0
chr7,99301160.0,99304160.0
chr7,99331320.0,99334320.0
chr7,99353083.0,99356083.0
chr7,99424136.0,99427136.0
chr7,99472185.0,99475185.0
chr7,99497287.0,99500287.0
chr7,99519392.0,99522392.0
chr7,99562850.0,99565850.0
chr7,99611719.0,99614719.0
chr7,99645917.0,99648917.0
chr7,99666094.0,99669094.0
chr7,99685083.0,99688083.0
chr7,99688904.0,99691904.0
chr7,99697691.0,99700691.0
chr7,99703193.0,99706193.0
chr7,99715765.0,99718765.0
chr7,99722820.0,99725820.0
chr7,99745030.0,99748030.0
chr7,99754860.0,99757860.0
chr7,99755365.0,99758365.0
chr7,99769581.0,99772581.0
chr7,99774043.0,99777043.0
chr7,99807517.0,99810517.0
chr7,99815372.0,99818372.0
chr7,99932263.0,99935263.0
chr7,99969568.0,99972568.0
chr7,100015125.0,100018125.0
chr7,100024913.0,100027913.0
chr7,100031412.0,100034412.0
chr7,100052738.0,100055738.0
chr7,100069914.0,100072914.0
chr7,100080050.0,100083050.0
chr7,100135334.0,100138334.0
chr7,100168353.0,100171353.0
chr7,100173209.0,100176209.0
chr7,100182456.0,100185456.0
chr7,100198382.0,100201382.0
chr7,100208614.0,100211614.0
chr7,100235926.0,100238926.0
chr7,100239226.0,100242226.0
chr7,100269863.0,100272863.0
chr7,100275630.0,100278630.0
chr7,100302176.0,100305176.0
chr7,100316923.0,100319923.0
chr7,100329749.0,100332749.0
chr7,100414642.0,100417642.0
chr7,100448841.0,100451841.0
chr7,100463450.0,100466450.0
chr7,100471201.0,100474201.0
chr7,100484844.0,100487844.0
chr7,100489286.0,100492286.0
chr7,100542116.0,100545116.0
chr7,100611404.0,100614404.0
chr7,100661864.0,100664864.0
chr7,100727286.0,100730286.0
chr7,100768870.0,100771870.0
chr7,100796186.0,100799186.0
chr7,100804777.0,100807777.0
chr7,100815273.0,100818273.0
chr7,100837513.0,100840513.0
chr7,100847758.0,100850758.0
chr7,100859485.0,100862485.0
chr7,100876059.0,100879059.0
chr7,100881393.0,100884393.0
chr7,100963608.0,100966608.0
chr7,101004622.0,101007622.0
chr7,101255105.0,101258105.0
chr7,101457684.0,101460684.0
chr7,101926905.0,101929905.0
chr7,102002830.0,102005830.0
chr7,102002843.0,102005843.0
chr7,102072477.0,102075477.0
chr7,102095167.0,102098167.0
chr7,102103890.0,102106890.0
chr7,102176866.0,102179866.0
chr7,102190179.0,102193179.0
chr7,102229106.0,102232106.0
chr7,102281782.0,102284782.0
chr7,102289272.0,102292272.0
chr7,102310699.0,102313699.0
chr7,102387918.0,102390918.0
chr7,102551844.0,102554844.0
chr7,102602480.0,102605480.0
chr7,102612516.0,102615516.0
chr7,102713828.0,102716828.0
chr7,102765753.0,102768753.0
chr7,102936403.0,102939403.0
chr7,102974189.0,102977189.0
chr7,102986471.0,102989471.0
chr7,103013155.0,103016155.0
chr7,103110731.0,103113731.0
chr7,103807124.0,103810124.0
chr7,103967604.0,103970604.0
chr7,104653137.0,104656137.0
chr7,104771951.0,104774951.0
chr7,105095501.0,105098501.0
chr7,105171032.0,105174032.0
chr7,105399136.0,105402136.0
chr7,105602157.0,105605157.0
chr7,105729314.0,105732314.0
chr7,105902104.0,105905104.0
chr7,106295711.0,106298711.0
chr7,106504241.0,106507241.0
chr7,106683678.0,106686678.0
chr7,106807952.0,106810952.0
chr7,107109002.0,107112002.0
chr7,107202902.0,107205902.0
chr7,107219222.0,107222222.0
chr7,107299580.0,107302580.0
chr7,107382779.0,107385779.0
chr7,107404412.0,107407412.0
chr7,107530086.0,107533086.0
chr7,107601850.0,107604850.0
chr7,107665515.0,107668515.0
chr7,107786571.0,107789571.0
chr7,108109366.0,108112366.0
chr7,108201171.0,108204171.0
chr7,108208689.0,108211689.0
chr7,108522538.0,108525538.0
chr7,110600864.0,110603864.0
chr7,110729562.0,110732562.0
chr7,111573663.0,111576663.0
chr7,111845143.0,111848143.0
chr7,112088987.0,112091987.0
chr7,112119556.0,112122556.0
chr7,112404287.0,112407287.0
chr7,112578447.0,112581447.0
chr7,112722164.0,112725164.0
chr7,113515382.0,113518382.0
chr7,114053552.0,114056552.0
chr7,114560709.0,114563709.0
chr7,115578506.0,115581506.0
chr7,115849047.0,115852047.0
chr7,116138155.0,116141155.0
chr7,116164912.0,116167912.0
chr7,116310959.0,116313959.0
chr7,116501063.0,116504063.0
chr7,116591881.0,116594881.0
chr7,116915186.0,116918186.0
chr7,117001776.0,117004776.0
chr7,117349206.0,117352206.0
chr7,117863212.0,117866212.0
chr7,119912222.0,119915222.0
chr7,120425874.0,120428874.0
chr7,120589317.0,120592317.0
chr7,120627251.0,120630251.0
chr7,120967584.0,120970584.0
chr7,120987405.0,120990405.0
chr7,121511659.0,121514659.0
chr7,121712098.0,121715098.0
chr7,121939948.0,121942948.0
chr7,121956978.0,121959978.0
chr7,122336266.0,122339266.0
chr7,122340220.0,122343220.0
chr7,122633259.0,122636259.0
chr7,122752088.0,122755088.0
chr7,123139414.0,123142414.0
chr7,123193249.0,123196249.0
chr7,123240341.0,123243341.0
chr7,123294361.0,123297361.0
chr7,123320497.0,123323497.0
chr7,123486605.0,123489605.0
chr7,123563786.0,123566786.0
chr7,123669470.0,123672470.0
chr7,124384155.0,124387155.0
chr7,124429379.0,124432379.0
chr7,124460940.0,124463940.0
chr7,126340311.0,126343311.0
chr7,127011381.0,127014381.0
chr7,127219182.0,127222182.0
chr7,127226906.0,127229906.0
chr7,127232189.0,127235189.0
chr7,127250305.0,127253305.0
chr7,127290702.0,127293702.0
chr7,127667232.0,127670232.0
chr7,127879831.0,127882831.0
chr7,127963112.0,127966112.0
chr7,127988879.0,127991879.0
chr7,128030831.0,128033831.0
chr7,128094384.0,128097384.0
chr7,128115283.0,128118283.0
chr7,128310846.0,128313846.0
chr7,128347615.0,128350615.0
chr7,128377846.0,128380846.0
chr7,128411043.0,128414043.0
chr7,128429964.0,128432964.0
chr7,128468983.0,128471983.0
chr7,128501357.0,128504357.0
chr7,128504910.0,128507910.0
chr7,128528501.0,128531501.0
chr7,128576494.0,128579494.0
chr7,128592734.0,128595734.0
chr7,128804781.0,128807781.0
chr7,128826761.0,128829761.0
chr7,128863355.0,128866355.0
chr7,129072774.0,129075774.0
chr7,129140820.0,129143820.0
chr7,129250055.0,129253055.0
chr7,129469073.0,129472073.0
chr7,129656626.0,129659626.0
chr7,129708849.0,129711849.0
chr7,129839605.0,129842605.0
chr7,129846204.0,129849204.0
chr7,129905203.0,129908203.0
chr7,129931474.0,129934474.0
chr7,129983187.0,129986187.0
chr7,130018790.0,130021790.0
chr7,130057375.0,130060375.0
chr7,130124688.0,130127688.0
chr7,130144580.0,130147580.0
chr7,130351986.0,130354986.0
chr7,130415896.0,130418896.0
chr7,131011095.0,131014095.0
chr7,131183521.0,131186521.0
chr7,132168021.0,132171021.0
chr7,132656859.0,132659859.0
chr7,132936323.0,132939323.0
chr7,133810605.0,133813605.0
chr7,133982561.0,133985561.0
chr7,134125607.0,134128607.0
chr7,134210844.0,134213844.0
chr7,134232349.0,134235349.0
chr7,134330031.0,134333031.0
chr7,134462664.0,134465664.0
chr7,134669759.0,134672759.0
chr7,134831266.0,134834266.0
chr7,134854014.0,134857014.0
chr7,134867090.0,134870090.0
chr7,134915231.0,134918231.0
chr7,135070322.0,135073322.0
chr7,135241162.0,135244162.0
chr7,135345796.0,135348796.0
chr7,135364487.0,135367487.0
chr7,135416804.0,135419804.0
chr7,135610003.0,135613003.0
chr7,135610522.0,135613522.0
chr7,136551899.0,136554899.0
chr7,136910592.0,136913592.0
chr7,137072885.0,137075885.0
chr7,137596057.0,137599057.0
chr7,137636593.0,137639593.0
chr7,137759678.0,137762678.0
chr7,138143579.0,138146579.0
chr7,138277530.0,138280530.0
chr7,138389539.0,138392539.0
chr7,138481239.0,138484239.0
chr7,138514627.0,138517627.0
chr7,138708952.0,138711952.0
chr7,138743584.0,138746584.0
chr7,138816990.0,138819990.0
chr7,138914281.0,138917281.0
chr7,139023745.0,139026745.0
chr7,139043092.0,139046092.0
chr7,139043225.0,139046225.0
chr7,139136588.0,139139588.0
chr7,139207174.0,139210174.0
chr7,139244816.0,139247816.0
chr7,139527537.0,139530537.0
chr7,139722049.0,139725049.0
chr7,139875299.0,139878299.0
chr7,140095050.0,140098050.0
chr7,140102343.0,140105343.0
chr7,140154483.0,140157483.0
chr7,140241878.0,140244878.0
chr7,140371453.0,140374453.0
chr7,140394981.0,140397981.0
chr7,140432313.0,140435313.0
chr7,140704461.0,140707461.0
chr7,140772532.0,140775532.0
chr7,141249578.0,141252578.0
chr7,141400485.0,141403485.0
chr7,141406653.0,141409653.0
chr7,141436621.0,141439621.0
chr7,141462397.0,141465397.0
chr7,141476789.0,141479789.0
chr7,141488517.0,141491517.0
chr7,141534578.0,141537578.0
chr7,141617176.0,141620176.0
chr7,141625657.0,141628657.0
chr7,141670931.0,141673931.0
chr7,141694179.0,141697179.0
chr7,141950458.0,141953458.0
chr7,142372631.0,142375631.0
chr7,142456543.0,142459543.0
chr7,142477327.0,142480327.0
chr7,142551292.0,142554292.0
chr7,142567460.0,142570460.0
chr7,142620390.0,142623390.0
chr7,142635132.0,142638132.0
chr7,142636701.0,142639701.0
chr7,142721787.0,142724787.0
chr7,142747938.0,142750938.0
chr7,142827674.0,142830674.0
chr7,142879012.0,142882012.0
chr7,142917672.0,142920672.0
chr7,142959022.0,142962022.0
chr7,142980540.0,142983540.0
chr7,142983808.0,142986808.0
chr7,143011701.0,143014701.0
chr7,143048993.0,143051993.0
chr7,143076860.0,143079860.0
chr7,143086705.0,143089705.0
chr7,143139046.0,143142046.0
chr7,143173466.0,143176466.0
chr7,143316072.0,143319072.0
chr7,143578471.0,143581471.0
chr7,143630826.0,143633826.0
chr7,143655520.0,143658520.0
chr7,143699590.0,143702590.0
chr7,143745995.0,143748995.0
chr7,143769813.0,143772813.0
chr7,143790701.0,143793701.0
chr7,143805176.0,143808176.0
chr7,143824706.0,143827706.0
chr7,143882522.0,143885522.0
chr7,143928435.0,143931435.0
chr7,143954589.0,143957589.0
chr7,144013718.0,144016718.0
chr7,144050943.0,144053943.0
chr7,144092833.0,144095833.0
chr7,144147534.0,144150534.0
chr7,145811953.0,145814953.0
chr7,148286157.0,148289157.0
chr7,148394433.0,148397433.0
chr7,148513469.0,148516469.0
chr7,148698654.0,148701654.0
chr7,148765233.0,148768233.0
chr7,148798378.0,148801378.0
chr7,148843060.0,148846060.0
chr7,148891077.0,148894077.0
chr7,148935242.0,148938242.0
chr7,148957762.0,148960762.0
chr7,149126954.0,149129954.0
chr7,149168384.0,149171384.0
chr7,149410558.0,149413558.0
chr7,149459953.0,149462953.0
chr7,149517451.0,149520451.0
chr7,149534009.0,149537009.0
chr7,149568557.0,149571557.0
chr7,149942801.0,149945801.0
chr7,150018796.0,150021796.0
chr7,150025438.0,150028438.0
chr7,150033907.0,150036907.0
chr7,150064379.0,150067379.0
chr7,150074906.0,150077906.0
chr7,150146462.0,150149462.0
chr7,150210445.0,150213445.0
chr7,150262958.0,150265958.0
chr7,150321407.0,150324407.0
chr7,150381294.0,150384294.0
chr7,150412145.0,150415145.0
chr7,150412145.0,150415145.0
chr7,150432936.0,150435936.0
chr7,150486876.0,150489876.0
chr7,150496354.0,150499354.0
chr7,150548065.0,150551065.0
chr7,150645016.0,150648016.0
chr7,150689341.0,150692341.0
chr7,150707797.0,150710797.0
chr7,150724010.0,150727010.0
chr7,150743879.0,150746879.0
chr7,150749399.0,150752399.0
chr7,150755157.0,150758157.0
chr7,150772213.0,150775213.0
chr7,150776672.0,150779672.0
chr7,150781816.0,150784816.0
chr7,150844176.0,150847176.0
chr7,150871285.0,150874285.0
chr7,150908076.0,150911076.0
chr7,150928085.0,150931085.0
chr7,150936844.0,150939844.0
chr7,151037347.0,151040347.0
chr7,151076707.0,151079707.0
chr7,151127765.0,151130765.0
chr7,151161598.0,151164598.0
chr7,151370525.0,151373525.0
chr7,151651964.0,151654964.0
chr7,151721278.0,151724278.0
chr7,151830510.0,151833510.0
chr7,152342087.0,152345087.0
chr7,152455334.0,152458334.0
chr7,153748143.0,153751143.0
chr7,154757530.0,154760530.0
chr7,154860534.0,154863534.0
chr7,155087986.0,155090986.0
chr7,155249324.0,155252324.0
chr7,155292453.0,155295453.0
chr7,155435703.0,155438703.0
chr7,155594058.0,155597058.0
chr7,156431941.0,156434941.0
chr7,156472070.0,156475070.0
chr7,156740917.0,156743917.0
chr7,156796047.0,156799047.0
chr7,156930155.0,156933155.0
chr7,157128210.0,157131210.0
chr7,157330250.0,157333250.0
chr7,158430988.0,158433988.0
chr7,158539385.0,158542385.0
chr7,158647835.0,158650835.0
chr7,158825717.0,158828717.0
chr8,180884.0,183884.0
chr8,355308.0,358308.0
chr8,438290.0,441290.0
chr8,614492.0,617492.0
chr8,1448032.0,1451032.0
chr8,1710370.0,1713370.0
chr8,1770611.0,1773611.0
chr8,1920240.0,1923240.0
chr8,1991658.0,1994658.0
chr8,3007268.0,3010268.0
chr8,6262613.0,6265613.0
chr8,6363611.0,6366611.0
chr8,6564378.0,6567378.0
chr8,6664541.0,6667541.0
chr8,6726597.0,6729597.0
chr8,6780716.0,6783716.0
chr8,6791845.0,6794845.0
chr8,6833671.0,6836671.0
chr8,6852788.0,6855788.0
chr8,6871891.0,6874891.0
chr8,6911329.0,6914329.0
chr8,7213998.0,7216998.0
chr8,7270885.0,7273885.0
chr8,7284916.0,7287916.0
chr8,7317287.0,7320287.0
chr8,7326330.0,7329330.0
chr8,7338526.0,7341526.0
chr8,7343743.0,7346743.0
chr8,7351868.0,7354868.0
chr8,7667742.0,7670742.0
chr8,7678030.0,7681030.0
chr8,7681194.0,7684194.0
chr8,7692493.0,7695493.0
chr8,7703902.0,7706902.0
chr8,7737226.0,7740226.0
chr8,7750699.0,7753699.0
chr8,7782359.0,7785359.0
chr8,8082635.0,8085635.0
chr8,8242454.0,8245454.0
chr8,8558166.0,8561166.0
chr8,8640499.0,8643499.0
chr8,8858814.0,8861814.0
chr8,8996804.0,8999804.0
chr8,9411945.0,9414945.0
chr8,9910330.0,9913330.0
chr8,10338888.0,10341888.0
chr8,10381556.0,10384556.0
chr8,10462360.0,10465360.0
chr8,10528647.0,10531647.0
chr8,10579778.0,10582778.0
chr8,10621384.0,10624384.0
chr8,10752157.0,10755157.0
chr8,11140597.0,11143597.0
chr8,11186995.0,11189995.0
chr8,11277473.0,11280473.0
chr8,11350021.0,11353021.0
chr8,11560217.0,11563217.0
chr8,11625672.0,11628672.0
chr8,11658759.0,11661759.0
chr8,11700327.0,11703327.0
chr8,11829946.0,11832946.0
chr8,11838330.0,11841330.0
chr8,11849989.0,11852989.0
chr8,11927755.0,11930755.0
chr8,11945347.0,11948347.0
chr8,12174324.0,12177324.0
chr8,12577906.0,12580906.0
chr8,12807643.0,12810643.0
chr8,12939372.0,12942372.0
chr8,13422852.0,13425852.0
chr8,13945873.0,13948873.0
chr8,15396096.0,15399096.0
chr8,15995326.0,15998326.0
chr8,16848834.0,16851834.0
chr8,16883247.0,16886247.0
chr8,17012336.0,17015336.0
chr8,17097303.0,17100303.0
chr8,17102901.0,17105901.0
chr8,17157663.0,17160663.0
chr8,17353097.0,17356097.0
chr8,17432442.0,17435442.0
chr8,17528160.0,17531160.0
chr8,17720400.0,17723400.0
chr8,17778866.0,17781866.0
chr8,17912425.0,17915425.0
chr8,18066118.0,18069118.0
chr8,18247255.0,18250255.0
chr8,18383313.0,18386313.0
chr8,19169581.0,19172581.0
chr8,19295841.0,19298841.0
chr8,19673418.0,19676418.0
chr8,19795082.0,19798082.0
chr8,20000866.0,20003866.0
chr8,20053204.0,20056204.0
chr8,20105733.0,20108733.0
chr8,21548030.0,21551030.0
chr8,21764884.0,21767884.0
chr8,21775680.0,21778680.0
chr8,21880145.0,21883145.0
chr8,21897876.0,21900876.0
chr8,21900547.0,21903547.0
chr8,21945214.0,21948214.0
chr8,21962884.0,21965884.0
chr8,21984099.0,21987099.0
chr8,21995121.0,21998121.0
chr8,22002843.0,22005843.0
chr8,22017789.0,22020789.0
chr8,22021337.0,22024337.0
chr8,22075716.0,22078716.0
chr8,22101429.0,22104429.0
chr8,22131310.0,22134310.0
chr8,22223262.0,22226262.0
chr8,22296983.0,22299983.0
chr8,22421679.0,22424679.0
chr8,22434754.0,22437754.0
chr8,22455614.0,22458614.0
chr8,22460645.0,22463645.0
chr8,22476447.0,22479447.0
chr8,22543674.0,22546674.0
chr8,22569265.0,22572265.0
chr8,22855574.0,22858574.0
chr8,22876148.0,22879148.0
chr8,22958827.0,22961827.0
chr8,22991601.0,22994601.0
chr8,23047470.0,23050470.0
chr8,23102655.0,23105655.0
chr8,23144112.0,23147112.0
chr8,23152910.0,23155910.0
chr8,23299855.0,23302855.0
chr8,23384863.0,23387863.0
chr8,23534706.0,23537706.0
chr8,23558464.0,23561464.0
chr8,23697934.0,23700934.0
chr8,24150080.0,24153080.0
chr8,24240298.0,24243298.0
chr8,24297009.0,24300009.0
chr8,24769774.0,24772774.0
chr8,24806969.0,24809969.0
chr8,25040693.0,25043693.0
chr8,25275274.0,25278274.0
chr8,25283864.0,25286864.0
chr8,25315013.0,25318013.0
chr8,25887466.0,25890466.0
chr8,26147507.0,26150507.0
chr8,26363677.0,26366677.0
chr8,26433840.0,26436840.0
chr8,26721517.0,26724517.0
chr8,27095357.0,27098357.0
chr8,27146173.0,27149173.0
chr8,27181581.0,27184581.0
chr8,27315778.0,27318778.0
chr8,27347019.0,27350019.0
chr8,27452934.0,27455934.0
chr8,27490077.0,27493077.0
chr8,27604094.0,27607094.0
chr8,27630558.0,27633558.0
chr8,27665638.0,27668638.0
chr8,27760386.0,27763386.0
chr8,27877981.0,27880981.0
chr8,27949084.0,27952084.0
chr8,28173149.0,28176149.0
chr8,28201602.0,28204602.0
chr8,28284426.0,28287426.0
chr8,28350222.0,28353222.0
chr8,28557490.0,28560490.0
chr8,28623675.0,28626675.0
chr8,28746411.0,28749411.0
chr8,29045318.0,29048318.0
chr8,29189079.0,29192079.0
chr8,29939096.0,29942096.0
chr8,29951422.0,29954422.0
chr8,29987687.0,29990687.0
chr8,30012313.0,30015313.0
chr8,30240444.0,30243444.0
chr8,30434531.0,30437531.0
chr8,30494617.0,30497617.0
chr8,30534080.0,30537080.0
chr8,30600191.0,30603191.0
chr8,30641626.0,30644626.0
chr8,30704743.0,30707743.0
chr8,30886857.0,30889857.0
chr8,30889278.0,30892278.0
chr8,32404228.0,32407228.0
chr8,33308714.0,33311714.0
chr8,33341185.0,33344185.0
chr8,33354527.0,33357527.0
chr8,33403773.0,33406773.0
chr8,33447354.0,33450354.0
chr8,35091475.0,35094475.0
chr8,36640342.0,36643342.0
chr8,37551801.0,37554801.0
chr8,37592643.0,37595643.0
chr8,37618646.0,37621646.0
chr8,37652915.0,37655915.0
chr8,37699898.0,37702898.0
chr8,37722335.0,37725335.0
chr8,37790300.0,37793300.0
chr8,37819014.0,37822014.0
chr8,37886520.0,37889520.0
chr8,37961511.0,37964511.0
chr8,37998718.0,38001718.0
chr8,38019339.0,38022339.0
chr8,38032606.0,38035606.0
chr8,38087509.0,38090509.0
chr8,38125257.0,38128257.0
chr8,38238296.0,38241296.0
chr8,38242459.0,38245459.0
chr8,38282140.0,38285140.0
chr8,38366852.0,38369852.0
chr8,38643222.0,38646222.0
chr8,38757253.0,38760253.0
chr8,38830168.0,38833168.0
chr8,38844827.0,38847827.0
chr8,38853005.0,38856005.0
chr8,38963550.0,38966550.0
chr8,39440587.0,39443587.0
chr8,39599755.0,39602755.0
chr8,39769828.0,39772828.0
chr8,39790380.0,39793380.0
chr8,40009508.0,40012508.0
chr8,40386611.0,40389611.0
chr8,41117976.0,41120976.0
chr8,41346581.0,41349581.0
chr8,41385225.0,41388225.0
chr8,41434234.0,41437234.0
chr8,41502329.0,41505329.0
chr8,41509244.0,41512244.0
chr8,41798067.0,41801067.0
chr8,42008964.0,42011964.0
chr8,42030736.0,42033736.0
chr8,42127320.0,42130320.0
chr8,42194473.0,42197473.0
chr8,42230086.0,42233086.0
chr8,42247779.0,42250779.0
chr8,42272480.0,42275480.0
chr8,42395265.0,42398265.0
chr8,42551062.0,42554062.0
chr8,42606280.0,42609280.0
chr8,42690317.0,42693317.0
chr8,42714987.0,42717987.0
chr8,42750533.0,42753533.0
chr8,42909942.0,42912942.0
chr8,42994092.0,42997092.0
chr8,48171989.0,48174989.0
chr8,48647976.0,48650976.0
chr8,48684169.0,48687169.0
chr8,48919495.0,48922495.0
chr8,49634453.0,49637453.0
chr8,49828739.0,49831739.0
chr8,49983411.0,49986411.0
chr8,50821875.0,50824875.0
chr8,52230637.0,52233637.0
chr8,52744571.0,52747571.0
chr8,53314761.0,53317761.0
chr8,53476497.0,53479497.0
chr8,53533518.0,53536518.0
chr8,53850968.0,53853968.0
chr8,54136776.0,54139776.0
chr8,54626603.0,54629603.0
chr8,54791942.0,54794942.0
chr8,54898029.0,54901029.0
chr8,54965513.0,54968513.0
chr8,55046281.0,55049281.0
chr8,55368995.0,55371995.0
chr8,55527127.0,55530127.0
chr8,56013517.0,56016517.0
chr8,56671832.0,56674832.0
chr8,56684291.0,56687291.0
chr8,56790886.0,56793886.0
chr8,56983868.0,56986868.0
chr8,57024001.0,57027001.0
chr8,57077302.0,57080302.0
chr8,57122815.0,57125815.0
chr8,57211070.0,57214070.0
chr8,57356304.0,57359304.0
chr8,57904952.0,57907952.0
chr8,58905587.0,58908587.0
chr8,59322323.0,59325323.0
chr8,59401237.0,59404237.0
chr8,59464228.0,59467228.0
chr8,59494564.0,59497564.0
chr8,59716477.0,59719477.0
chr8,61175881.0,61178881.0
chr8,61427969.0,61430969.0
chr8,61589802.0,61592802.0
chr8,62199025.0,62202025.0
chr8,62586319.0,62589319.0
chr8,63160001.0,63163001.0
chr8,63926139.0,63929139.0
chr8,63970548.0,63973548.0
chr8,64079686.0,64082686.0
chr8,65491295.0,65494295.0
chr8,65507029.0,65510029.0
chr8,66513191.0,66516191.0
chr8,66555388.0,66558388.0
chr8,66632552.0,66635552.0
chr8,66932291.0,66935291.0
chr8,67037778.0,67040778.0
chr8,67087622.0,67090622.0
chr8,67339763.0,67342763.0
chr8,67343218.0,67346218.0
chr8,67404306.0,67407306.0
chr8,67522880.0,67525880.0
chr8,67540988.0,67543988.0
chr8,67578287.0,67581287.0
chr8,67578360.0,67581360.0
chr8,67685916.0,67688916.0
chr8,67781484.0,67784484.0
chr8,67857236.0,67860236.0
chr8,67898867.0,67901867.0
chr8,67961865.0,67964865.0
chr8,67975103.0,67978103.0
chr8,68108409.0,68111409.0
chr8,68394017.0,68397017.0
chr8,68863103.0,68866103.0
chr8,69241457.0,69244457.0
chr8,70377359.0,70380359.0
chr8,70615627.0,70618627.0
chr8,70962386.0,70965386.0
chr8,71022767.0,71025767.0
chr8,71483953.0,71486953.0
chr8,71548001.0,71551001.0
chr8,71580100.0,71583100.0
chr8,72231467.0,72234467.0
chr8,72752277.0,72755277.0
chr8,72931986.0,72934986.0
chr8,73448126.0,73451126.0
chr8,73919597.0,73922597.0
chr8,73975278.0,73978278.0
chr8,74170236.0,74173236.0
chr8,74201374.0,74204374.0
chr8,74205337.0,74208337.0
chr8,74563002.0,74566002.0
chr8,74696955.0,74699955.0
chr8,74882936.0,74885936.0
chr8,74886877.0,74889877.0
chr8,74902064.0,74905064.0
chr8,75147943.0,75150943.0
chr8,75261118.0,75264118.0
chr8,75735272.0,75738272.0
chr8,75895208.0,75898208.0
chr8,76318171.0,76321171.0
chr8,77592015.0,77595015.0
chr8,77893997.0,77896997.0
chr8,79426836.0,79429836.0
chr8,79576782.0,79579782.0
chr8,79643788.0,79646788.0
chr8,80521549.0,80524549.0
chr8,80674745.0,80677745.0
chr8,80829595.0,80832595.0
chr8,80945605.0,80948605.0
chr8,81396948.0,81399948.0
chr8,81539186.0,81542186.0
chr8,81878546.0,81881546.0
chr8,82191218.0,82194218.0
chr8,82351064.0,82354064.0
chr8,82369118.0,82372118.0
chr8,82389232.0,82392232.0
chr8,82435781.0,82438781.0
chr8,82567651.0,82570651.0
chr8,82604391.0,82607391.0
chr8,82613649.0,82616649.0
chr8,82643188.0,82646188.0
chr8,82710318.0,82713318.0
chr8,85093953.0,85096953.0
chr8,86017823.0,86020823.0
chr8,86087699.0,86090699.0
chr8,86131125.0,86134125.0
chr8,86156216.0,86159216.0
chr8,86238958.0,86241958.0
chr8,86349556.0,86352556.0
chr8,86374631.0,86377631.0
chr8,87059191.0,87062191.0
chr8,87109639.0,87112639.0
chr8,87224788.0,87227788.0
chr8,87353494.0,87356494.0
chr8,87483078.0,87486078.0
chr8,87525156.0,87528156.0
chr8,87584663.0,87587663.0
chr8,87877176.0,87880176.0
chr8,88881471.0,88884471.0
chr8,89047960.0,89050960.0
chr8,90768475.0,90771475.0
chr8,90913262.0,90916262.0
chr8,90944064.0,90947064.0
chr8,91012080.0,91015080.0
chr8,91089101.0,91092101.0
chr8,91632723.0,91635723.0
chr8,91802421.0,91805421.0
chr8,92051626.0,92054626.0
chr8,92080924.0,92083924.0
chr8,92113343.0,92116343.0
chr8,92260016.0,92263016.0
chr8,93028074.0,93031074.0
chr8,93965134.0,93968134.0
chr8,94144824.0,94147824.0
chr8,94711357.0,94714357.0
chr8,94744133.0,94747133.0
chr8,94765572.0,94768572.0
chr8,94927675.0,94930675.0
chr8,95137894.0,95140894.0
chr8,95259985.0,95262985.0
chr8,95402337.0,95405337.0
chr8,95438440.0,95441440.0
chr8,95564214.0,95567214.0
chr8,95651864.0,95654864.0
chr8,95730603.0,95733603.0
chr8,95834018.0,95837018.0
chr8,95892472.0,95895472.0
chr8,95936700.0,95939700.0
chr8,96035714.0,96038714.0
chr8,96144449.0,96147449.0
chr8,96255641.0,96258641.0
chr8,97153058.0,97156058.0
chr8,97237404.0,97240404.0
chr8,97272353.0,97275353.0
chr8,97272667.0,97275667.0
chr8,97504382.0,97507382.0
chr8,97655999.0,97658999.0
chr8,98284214.0,98287214.0
chr8,98654907.0,98657907.0
chr8,98786309.0,98789309.0
chr8,98879811.0,98882811.0
chr8,99052438.0,99055438.0
chr8,99075309.0,99078309.0
chr8,99127907.0,99130907.0
chr8,99128021.0,99131021.0
chr8,99202887.0,99205887.0
chr8,99437750.0,99440750.0
chr8,99465359.0,99468359.0
chr8,99955131.0,99958131.0
chr8,100023994.0,100026994.0
chr8,100888878.0,100891878.0
