#hg19.knownGene.chrom	hg19.knownGene.txStart	hg19.kgXref.geneSymbol
chr16	67197287	HSF4
chr16	67197287	HSF4
chr16	67198343	HSF4
chr16	67198343	HSF4
chr16	67204399	NOL3
chr16	67204399	NOL3
chr16	67204399	NOL3
chr16	67207755	NOL3
chr16	67207755	NOL3
chr16	67207755	NOL3
chr16	67209504	KIAA0895L
chr16	67209504	KIAA0895L
chr16	67209504	KIAA0895L
chr16	67209504	KIAA0895L
chr16	67218268	EXOC3L1
chr16	67213332	EXOC3L1
chr16	67218268	EXOC3L1
chr16	67218268	EXOC3L1
chr16	67218268	EXOC3L1
chr16	67226067	E2F4
chr16	67233027	ELMO3
chr16	67233027	ELMO3
chr16	67233411	ELMO3
chr16	67241041	LRRC29
chr16	67241041	LRRC29
chr16	67241041	LRRC29
chr16	67241041	LRRC29
chr16	67244250	LRRC29
chr16	67261015	TMEM208
chr16	67261015	TMEM208
chr16	67263291	FHOD1
chr16	67263291	FHOD1
chr16	67267559	FHOD1
chr16	67282854	SLC9A5
chr16	67282854	SLC9A5
chr16	67282854	SLC9A5
chr16	67312741	PLEKHG4
chr16	67311412	PLEKHG4
chr16	67311412	PLEKHG4
chr16	67312075	PLEKHG4
chr16	67313049	PLEKHG4
chr16	67313488	PLEKHG4
chr16	67313491	PLEKHG4
chr16	67323392	KCTD19
chr16	67323392	KCTD19
chr16	67323392	KCTD19
chr16	67381257	LRRC36
chr16	67360746	LRRC36
chr16	67360746	LRRC36
chr16	67381257	LRRC36
chr16	67381257	LRRC36
chr16	67423711	TPPP3
chr16	67423711	TPPP3
chr16	67423711	TPPP3
chr16	67428321	ZDHHC1
chr16	67465035	HSD11B2
chr16	67471916	ATP6V0D1
chr16	67471916	ATP6V0D1
chr16	67471916	ATP6V0D1
chr16	67516473	AGRP
chr16	67562716	RIPOR1
chr16	67571364	RIPOR1
chr16	67571980	RIPOR1
chr16	67562716	RIPOR1
chr16	67562716	RIPOR1
chr16	67563539	RIPOR1
chr16	67571364	RIPOR1
chr16	67572326	RIPOR1
chr16	67662272	CTCF
chr16	67596309	CTCF
chr16	67596309	CTCF
chr16	67679029	CARMIL2
chr16	67679029	CARMIL2
chr16	67679029	CARMIL2
chr16	67691414	ACD
chr16	67691414	ACD
chr16	67691414	ACD
chr16	67691888	ACD
chr16	67694850	PARD6A
chr16	67694850	PARD6A
chr16	67696849	ENKD1
chr16	67696849	ENKD1
chr16	67700716	C16orf86
chr16	67700716	C16orf86
chr16	67700716	C16orf86
chr16	67708436	GFOD2
chr16	67719279	GFOD2
chr16	67708435	GFOD2
chr16	67708435	GFOD2
chr16	67714618	GFOD2
chr16	67757004	RANBP10
chr16	67757004	RANBP10
chr16	67757004	RANBP10
chr16	67757004	RANBP10
chr16	67764931	RANBP10
chr16	67764931	RANBP10
chr16	67840976	TSNAXIP1
chr16	67840976	TSNAXIP1
chr16	67840976	TSNAXIP1
chr16	67840976	TSNAXIP1
chr16	67840976	TSNAXIP1
chr16	67840976	TSNAXIP1
chr16	67840976	TSNAXIP1
chr16	67841009	TSNAXIP1
chr16	67855001	TSNAXIP1
chr16	67862059	CENPT
chr16	67862059	CENPT
chr16	67862376	CENPT
chr16	67876212	THAP11
chr16	67862059	CENPT
chr16	67880818	NUTF2
chr16	67880818	NUTF2
chr16	67907274	EDC4
chr16	67906925	EDC4
chr16	67906925	EDC4
chr16	67911391	EDC4
chr16	67916363	CTC-479C5.10
chr16	67918780	NRN1L
chr16	67927174	PSKH1
chr16	67927174	PSKH1
chr16	67963472	CTRL
chr16	67964628	CTC-479C5.12
chr16	67973786	LCAT
chr16	67979666	SLC12A4
chr16	67977376	SLC12A4
chr16	67980839	SLC12A4
chr16	67977376	SLC12A4
chr16	67977376	SLC12A4
chr16	67977376	SLC12A4
chr16	67977376	SLC12A4
chr16	67978387	SLC12A4
chr16	67986086	SLC12A4
chr16	68009565	DPEP3
chr16	68009565	DPEP3
chr16	68021292	DPEP2
chr16	68021292	DPEP2
chr16	68021292	DPEP2
chr16	68025546	DPEP2
chr16	68055176	DDX28
chr16	68056846	DUS2
chr16	68056846	DUS2
chr16	68056846	DUS2
chr16	68118653	NFATC3
chr16	68118680	NFATC3
chr16	68119268	NFATC3
chr16	68119268	NFATC3
chr16	68119763	NFATC3
chr16	68120540	NFATC3
chr16	68120603	NFATC3
chr16	68122603	NFATC3
chr16	68118653	NFATC3
chr16	68118653	NFATC3
chr16	68118680	NFATC3
chr16	68118680	NFATC3
chr16	68119268	NFATC3
chr16	68119268	NFATC3
chr16	68119268	NFATC3
chr16	68119763	NFATC3
chr16	68119763	NFATC3
chr16	68120540	NFATC3
chr16	68120540	NFATC3
chr16	68120603	NFATC3
chr16	68120603	NFATC3
chr16	68122603	NFATC3
chr16	68122603	NFATC3
chr16	68262449	ESRP2
chr16	68262449	ESRP2
chr16	68262449	ESRP2
chr16	68279246	PLA2G15
chr16	68279246	PLA2G15
chr16	68279246	PLA2G15
chr16	68279246	PLA2G15
chr16	68288683	PLA2G15
chr16	68298418	SLC7A6
chr16	68298418	SLC7A6
chr16	68308593	SLC7A6
chr16	68298418	SLC7A6
chr16	68298418	SLC7A6
chr16	68334517	SLC7A6OS
chr16	68385982	PRMT7
chr16	68344876	PRMT7
chr16	68344876	PRMT7
chr16	68357885	PRMT7
chr16	68392229	SMPD3
chr16	68392229	SMPD3
chr16	68392229	SMPD3
chr16	68564047	ZFP90
chr16	68573115	ZFP90
chr16	68573186	ZFP90
chr16	68573186	ZFP90
chr16	68573660	ZFP90
chr16	68573115	ZFP90
chr16	68678150	CDH3
chr16	68678150	CDH3
chr16	68771194	CDH1
chr16	68771194	CDH1
chr16	68771194	CDH1
chr16	68877508	TANGO6
chr16	68877508	TANGO6
chr16	69151911	CHTF8
chr16	69151911	CHTF8
chr16	69151911	CHTF8
chr16	69177071	UTP4
chr16	69166498	UTP4
chr16	69166498	UTP4
chr16	69166498	UTP4
chr16	69170598	UTP4
chr16	69221049	SNTB2
chr16	69221049	SNTB2
chr16	69345286	VPS4A
chr16	69362523	PDF
chr16	69362523	COG8
chr16	69373414	NIP7
chr16	69373414	NIP7
chr16	69377148	TMED6
chr16	69389463	TERF2
chr16	69404111	TERF2
chr16	69458497	CYB5B
chr16	69458497	CYB5B
chr16	69599868	NFAT5
chr16	69599868	NFAT5
chr16	69599868	NFAT5
chr16	69599868	NFAT5
chr16	69599868	NFAT5
chr16	69599868	NFAT5
chr16	69599868	NFAT5
chr16	69726771	NFAT5
chr16	69743303	NQO1
chr16	69743303	NQO1
chr16	69743303	NQO1
chr16	69743303	NQO1
chr16	69775756	NOB1
chr16	69775756	NOB1
chr16	69796186	WWP2
chr16	69796186	WWP2
chr16	69796186	WWP2
chr16	69872639	WWP2
chr16	69951485	WWP2
chr16	69958885	WWP2
chr16	69985163	CLEC18A
chr16	69984607	CLEC18A
chr16	69984804	CLEC18A
chr16	69984888	CLEC18A
chr16	69985015	CLEC18A
chr16	70147528	PDPR
chr16	70147528	PDPR
chr16	70165835	PDPR
chr16	70179657	PDPR
chr16	70179657	PDPR
chr16	69984607	CLEC18C
chr16	70207927	CLEC18C
chr16	70284133	EXOSC6
chr16	70286296	AARS1
chr16	70286296	AARS1
chr16	70323669	DDX19B
chr16	70328699	DDX19B
chr16	70328735	DDX19B
chr16	70333061	DDX19B
chr16	70333061	DDX19B
chr16	70333061	DDX19B
chr16	70333061	DDX19B
chr16	70380823	DDX19A
chr16	70333061	DDX19A
chr16	70380823	DDX19A
chr16	70380823	DDX19A
chr16	70380823	DDX19A
chr16	70380823	DDX19A
chr16	70390763	DDX19A
chr16	70413337	ST3GAL2
chr16	70413337	ST3GAL2
chr16	70488497	FCSK
chr16	70488497	FCSK
chr16	70488497	FCSK
chr16	70488497	FCSK
chr16	70514471	COG4
chr16	70514471	COG4
chr16	70514471	COG4
chr16	70514471	COG4
chr16	70557690	SF3B3
chr16	70613797	IL34
chr16	70613797	IL34
chr16	70657894	IL34
chr16	70710783	MTSS2
chr16	70695106	MTSS2
chr16	70721343	VAC14
chr16	70721341	VAC14
chr16	70730792	VAC14
chr16	70721341	VAC14
chr16	70721341	VAC14
chr16	70721341	VAC14
chr16	70841286	HYDIN
chr16	71059285	HYDIN
chr16	70841286	HYDIN
chr16	71061012	HYDIN
chr16	71065313	HYDIN
chr16	71065313	HYDIN
chr16	71100379	HYDIN
chr16	71316202	CMTR2
chr16	71316202	CMTR2
chr16	71316202	CMTR2
chr16	71392615	CALB2
chr16	71392615	CALB2
chr16	71392615	CALB2
chr16	71481505	ZNF23
chr16	71481502	ZNF23
chr16	71481502	ZNF23
chr16	71481505	AC010547.9
chr16	71481505	AC010547.9
chr16	71507975	ZNF19
chr16	71481505	AC010547.9
chr16	71507975	ZNF19
chr16	71507975	ZNF19
chr16	71507975	ZNF19
chr16	71570580	CHST4
chr16	71560022	CHST4
chr16	71560153	CHST4
chr16	71600753	TAT
chr16	71609006	TAT
chr16	71609326	TAT
chr16	71660055	MARVELD3
chr16	71660055	MARVELD3
chr16	71660055	MARVELD3
chr16	71660055	MARVELD3
chr16	71671737	PHLPP2
chr16	71678851	PHLPP2
chr16	71678851	PHLPP2
chr16	71711376	PHLPP2
chr16	71762904	AP1G1
chr16	71762904	AP1G1
chr16	71762904	AP1G1
chr16	71762904	AP1G1
chr16	71762904	AP1G1
chr16	71792710	AP1G1
chr16	71800341	AP1G1
chr16	71883643	ATXN1L
chr16	71879893	ATXN1L
chr16	71893582	ZNF821
chr16	71893582	ZNF821
chr16	71893582	ZNF821
chr16	71893582	ZNF821
chr16	71893582	ZNF821
chr16	71893582	ZNF821
chr16	71893582	ZNF821
chr16	71928310	IST1
chr16	71929395	IST1
chr16	71929395	IST1
chr16	71929395	IST1
chr16	71929395	IST1
chr16	71929395	IST1
chr16	71956376	IST1
chr16	71963440	PKD1L3
chr16	72042642	DHODH
chr16	72088507	HP
chr16	72088507	HP
chr16	72088507	HP
chr16	72088507	HP
chr16	72097124	HPR
chr16	72072000	TXNL4B
chr16	72118755	TXNL4B
chr16	72118755	TXNL4B
chr16	72118755	TXNL4B
chr16	72130720	DHX38
chr16	72127614	DHX38
chr16	72127614	DHX38
chr16	72158665	PMFBP1
chr16	72152995	PMFBP1
chr16	72152995	PMFBP1
chr16	72152995	PMFBP1
chr16	72152995	PMFBP1
chr16	72816785	ZFHX3
chr16	72816785	ZFHX3
chr16	74330672	PSMD7
chr16	74330672	PSMD7
chr16	74445531	CLEC18B
chr16	74442528	CLEC18B
chr16	74442528	CLEC18B
chr16	74444433	CLEC18B
chr16	74447476	CLEC18B
chr16	74481325	GLG1
chr16	74481325	GLG1
chr16	74481325	GLG1
chr16	74481325	GLG1
chr16	74655296	RFWD3
chr16	74655296	RFWD3
chr16	74655296	RFWD3
chr16	74705752	MLKL
chr16	74705752	MLKL
chr16	74746855	FA2H
chr16	74746855	FA2H
chr16	74746855	FA2H
chr16	74907470	WDR59
chr16	74907470	WDR59
chr16	74945902	WDR59
chr16	74907470	WDR59
chr16	74942630	WDR59
chr16	75032914	ZNRF1
chr16	75032914	ZNRF1
chr16	75032914	ZNRF1
chr16	75032914	ZNRF1
chr16	75145757	LDHD
chr16	75145757	LDHD
chr16	75182420	ZFP1
chr16	75182420	ZFP1
chr16	75182420	ZFP1
chr16	75182420	ZFP1
chr16	75182479	ZFP1
chr16	75237993	CTRB2
chr16	75252883	CTRB1
chr16	75262927	BCAR1
chr16	75262927	BCAR1
chr16	75262927	BCAR1
chr16	75262927	BCAR1
chr16	75262927	BCAR1
chr16	75262927	BCAR1
chr16	75262927	BCAR1
chr16	75262927	BCAR1
chr16	75262927	BCAR1
chr16	75262927	BCAR1
chr16	75327607	CFDP1
chr16	75327607	CFDP1
chr16	75428579	CFDP1
chr16	75477141	TMEM170A
chr16	75477141	TMEM170A
chr16	75477145	TMEM170A
chr16	75479880	TMEM170A
chr16	75512538	CHST6
chr16	75507021	CHST6
chr16	75507024	CHST6
chr16	75510948	CHST6
chr16	75575247	TMEM231
chr16	75572014	TMEM231
chr16	75572014	TMEM231
chr16	75572014	TMEM231
chr16	75600248	GABARAPL2
chr16	75600248	GABARAPL2
chr16	75632246	ADAT1
chr16	75632246	ADAT1
chr16	75667868	KARS1
chr16	75661621	KARS1
chr16	75661621	KARS1
chr16	75675461	KARS1
chr16	75681634	TERF2IP
chr16	76343734	CNTNAP4
chr16	76311175	CNTNAP4
chr16	76311175	CNTNAP4
chr16	76343734	CNTNAP4
chr16	76350076	CNTNAP4
chr16	77224835	MON1B
chr16	77224835	MON1B
chr16	77224835	MON1B
chr16	77227864	MON1B
chr16	77233348	SYCE1L
chr16	77246171	SYCE1L
chr16	77326838	ADAMTS18
chr16	77331185	ADAMTS18
chr16	77316024	ADAMTS18
chr16	77389836	ADAMTS18
chr16	77756388	NUDT7
chr16	77756388	NUDT7
chr16	77756388	NUDT7
chr16	77756388	NUDT7
chr16	77756388	NUDT7
chr16	77822482	VAT1L
chr16	78056442	CLEC3A
chr16	78062985	CLEC3A
chr16	78133326	WWOX
chr16	78133326	WWOX
chr16	78133326	WWOX
chr16	78133326	WWOX
chr16	78133326	WWOX
chr16	78133326	WWOX
chr16	79627744	MAF
chr16	79627744	MAF
chr16	80574853	DYNLRB2
chr16	80574853	DYNLRB2
chr16	80574853	DYNLRB2
chr16	80637675	CDYL2
chr16	81040102	CENPN
chr16	81040102	CENPN
chr16	81040102	CENPN
chr16	81040102	CENPN
chr16	81040102	CENPN
chr16	81069457	ATMIN
chr16	81070786	ATMIN
chr16	81070786	ATMIN
chr16	81074129	ATMIN
chr16	81087101	C16orf46
chr16	81094584	C16orf46
chr16	81115551	GCSH
chr16	81115551	GCSH
chr16	81134483	PKD1L2
chr16	81204819	PKD1L2
chr16	81134483	PKD1L2
chr16	81203894	PKD1L2
chr16	81204819	PKD1L2
chr16	81134483	PKD1L2
chr16	81203894	PKD1L2
chr16	81272295	BCO1
chr16	81272295	BCO1
chr16	81272295	BCO1
chr16	81348570	GAN
chr16	81478774	CMIP
chr16	81528953	CMIP
chr16	81643911	CMIP
chr16	81678962	CMIP
chr16	81819350	PLCG2
chr16	81812898	PLCG2
chr16	82031250	SDR42E1
chr16	82068857	HSD17B2
chr16	82181766	MPHOSPH6
chr16	82660398	CDH13
chr16	82660398	CDH13
chr16	82660398	CDH13
chr16	82660398	CDH13
chr16	82660398	CDH13
chr16	82660398	CDH13
chr16	83841507	HSBP1
chr16	83932729	MLYCD
chr16	83982671	OSGIN1
chr16	83982671	OSGIN1
chr16	83986826	OSGIN1
chr16	84002236	NECAB2
chr16	84005515	NECAB2
chr16	84043388	SLC38A8
chr16	84087368	MBTPS1
chr16	84087368	MBTPS1
chr16	84155743	HSDL1
chr16	84155743	HSDL1
chr16	84178864	DNAAF1
chr16	84178864	DNAAF1
chr16	84192644	DNAAF1
chr16	84211452	TAF1C
chr16	84211452	TAF1C
chr16	84211452	TAF1C
chr16	84211452	TAF1C
chr16	84211452	TAF1C
chr16	84211452	TAF1C
chr16	84211452	TAF1C
chr16	84214933	TAF1C
chr16	84224722	ADAD2
chr16	84224722	ADAD2
chr16	84254740	KCNG4
chr16	84269013	KCNG4
chr16	84328400	WFDC1
chr16	84328400	WFDC1
chr16	84402132	ATP2C2
chr16	84402132	ATP2C2
chr16	84438032	ATP2C2
chr16	84440193	ATP2C2
chr16	84493211	ATP2C2
chr16	84509965	MEAK7
chr16	84509965	MEAK7
chr16	84599203	COTL1
chr16	84682130	KLHL36
chr16	84682130	KLHL36
chr16	84733554	USP10
chr16	84733554	USP10
chr16	84733554	USP10
chr16	84733554	USP10
chr16	84853586	CRISPLD2
chr16	84853586	CRISPLD2
chr16	84853586	CRISPLD2
chr16	84853586	CRISPLD2
chr16	84853586	CRISPLD2
chr16	84853586	CRISPLD2
chr16	85008066	ZDHHC7
chr16	85008066	ZDHHC7
chr16	85008182	ZDHHC7
chr16	85061409	KIAA0513
chr16	85061374	KIAA0513
chr16	85061409	KIAA0513
chr16	85131964	CIBAR2
chr16	85131964	CIBAR2
chr16	85645028	GSE1
chr16	85646841	GSE1
chr16	85646841	GSE1
chr16	85695896	GSE1
chr16	85696949	GSE1
chr16	85711279	GINS2
chr16	85714730	GINS2
chr16	85741123	C16orf74
chr16	85812230	EMC8
chr16	85812230	EMC8
chr16	85833172	COX4I1
chr16	85833172	COX4I1
chr16	85936317	IRF8
chr16	85932773	IRF8
chr16	86544132	FOXF1
chr16	86574325	MTHFSD
chr16	86563781	MTHFSD
chr16	86563781	MTHFSD
chr16	86563781	MTHFSD
chr16	86563781	MTHFSD
chr16	86563781	MTHFSD
chr16	86563781	MTHFSD
chr16	86563781	MTHFSD
chr16	86600856	FOXC2
chr16	86612114	FOXL1
chr16	87117167	C16orf95
chr16	87336403	C16orf95
chr16	87336403	C16orf95
chr16	87336403	C16orf95
chr16	87362941	FBXO31
chr16	87362941	FBXO31
chr16	87362941	FBXO31
chr16	87425800	MAP1LC3B
chr16	87425800	MAP1LC3B
chr16	87425800	MAP1LC3B
chr16	87445021	ZCCHC14
chr16	87439851	ZCCHC14
chr16	87439862	ZCCHC14
chr16	87636492	JPH3
chr16	87636492	JPH3
chr16	87635440	JPH3
chr16	87636492	JPH3
chr16	87731753	KLHDC4
chr16	87731753	KLHDC4
chr16	87736728	KLHDC4
chr16	87741417	KLHDC4
chr16	87742870	KLHDC4
chr16	87741417	KLHDC4
chr16	87741417	KLHDC4
chr16	87741417	KLHDC4
chr16	87863628	SLC7A5
chr16	87921624	CA5A
chr16	87984237	BANP
chr16	87985037	BANP
chr16	87985037	BANP
chr16	87985037	BANP
chr16	87985037	BANP
chr16	87985037	BANP
chr16	87993476	BANP
chr16	88003623	BANP
chr16	88493878	ZNF469
chr16	88520013	ZFPM1
chr16	88643517	ZC3H18
chr16	88636788	ZC3H18
chr16	88636788	ZC3H18
chr16	88636788	ZC3H18
chr16	88636788	ZC3H18
chr16	88677675	ZC3H18
chr16	88693469	ZC3H18
chr16	88705000	IL17C
chr16	88709696	CYBA
chr16	88711494	CYBA
chr16	88712711	CYBA
chr16	88718347	MVD
chr16	88718347	MVD
chr16	88744089	SNAI3
chr16	88762902	RNF166
chr16	88762902	RNF166
chr16	88762902	RNF166
chr16	88772890	CTU2
chr16	88772890	CTU2
chr16	88772890	CTU2
chr16	88772890	CTU2
chr16	88781745	PIEZO1
chr16	88781745	PIEZO1
chr16	88781745	PIEZO1
chr16	88781745	PIEZO1
chr16	88781745	PIEZO1
chr16	88870185	CDT1
chr16	88875876	APRT
chr16	88875876	APRT
chr16	88880141	GALNS
chr16	88880141	GALNS
chr16	88880141	GALNS
chr16	88921535	GALNS
chr16	88922627	TRAPPC2L
chr16	88923505	TRAPPC2L
chr16	88923505	TRAPPC2L
chr16	88923505	TRAPPC2L
chr16	88927604	TRAPPC2L
chr16	88928035	PABPN1L
chr16	88929747	PABPN1L
chr16	88929747	PABPN1L
chr16	88929747	PABPN1L
chr16	88941262	CBFA2T3
chr16	88941262	CBFA2T3
chr16	88947519	CBFA2T3
chr16	88941262	CBFA2T3
chr16	88951453	CBFA2T3
chr16	89160216	ACSF3
chr16	89160216	ACSF3
chr16	89160216	ACSF3
chr16	89160216	ACSF3
chr16	89160216	ACSF3
chr16	89202955	ACSF3
chr16	89238162	CDH15
chr16	89238162	CDH15
chr16	89262168	SLC22A31
chr16	89284110	ZNF778
chr16	89284110	ZNF778
chr16	89284110	ZNF778
chr16	89287404	ZNF778
chr16	89343885	ANKRD11
chr16	89345479	ANKRD11
chr16	89365282	ANKRD11
chr16	89387540	AC137932.6
chr16	89353069	ANKRD11
chr16	89334028	ANKRD11
chr16	89334028	ANKRD11
chr16	89334028	ANKRD11
chr16	89353065	ANKRD11
chr16	89365282	ANKRD11
chr16	89574804	SPG7
chr16	89607703	SPG7
chr16	89574804	SPG7
chr16	89616253	SPG7
chr16	89627837	RPL13
chr16	89627064	RPL13
chr16	89627064	RPL13
chr16	89627064	RPL13
chr16	89627118	RPL13
chr16	89627347	RPL13
chr16	89642175	CPNE7
chr16	89642175	CPNE7
chr16	89679715	DPEP1
chr16	89686999	DPEP1
chr16	89696696	DPEP1
chr16	89710838	CHMP1A
chr16	89710838	CHMP1A
chr16	89710838	CHMP1A
chr16	89710838	CHMP1A
chr16	89724211	SPATA33
chr16	89724151	SPATA33
chr16	89724211	SPATA33
chr16	89724211	SPATA33
chr16	89724211	SPATA33
chr16	89724211	SPATA33
chr16	89724211	SPATA33
chr16	89724454	SPATA33
chr16	89753075	CDK10
chr16	89753075	CDK10
chr16	89753075	CDK10
chr16	89753075	CDK10
chr16	89753075	CDK10
chr16	89753075	CDK10
chr16	89753075	CDK10
chr16	89753075	CDK10
chr16	89753075	CDK10
chr16	89753075	CDK10
chr16	89761255	CDK10
chr16	89762764	SPATA2L
chr16	89762764	SPATA2L
chr16	89773540	VPS9D1
chr16	89773540	VPS9D1
chr16	89789544	ZNF276
chr16	89786807	ZNF276
chr16	89787392	ZNF276
chr16	89787392	ZNF276
chr16	89787392	ZNF276
chr16	89787392	ZNF276
chr16	89787951	ZNF276
chr16	89787951	ZNF276
chr16	89789276	ZNF276
chr16	89806148	FANCA
chr16	89803958	FANCA
chr16	89803958	FANCA
chr16	89864766	FANCA
chr16	89864766	FANCA
chr16	89864766	FANCA
chr16	89894906	SPIRE2
chr16	89894906	SPIRE2
chr16	89894906	SPIRE2
chr16	89916273	SPIRE2
chr16	89916711	SPIRE2
chr16	89939993	TCF25
chr16	89939993	TCF25
chr16	89950989	TCF25
chr16	89978911	MC1R
chr16	89984286	MC1R
chr16	89989686	TUBB3
chr16	90001645	TUBB3
chr16	89985258	RP11-566K11.2
chr16	89988416	TUBB3
chr16	89989686	TUBB3
chr16	89996842	TUBB3
chr16	90000319	TUBB3
chr16	90015138	DEF8
chr16	90015138	DEF8
chr16	90015138	DEF8
chr16	90015138	DEF8
chr16	90015138	DEF8
chr16	90015138	DEF8
chr16	90015138	DEF8
chr16	90015138	DEF8
chr16	90015827	DEF8
chr16	90030247	DEF8
chr16	90036182	CENPBD1
chr16	90071278	DBNDD1
chr16	90071278	DBNDD1
chr16	90071278	DBNDD1
chr16	90095315	GAS8-AS1
chr16	90089007	GAS8
chr16	90089007	GAS8
chr16	90089007	GAS8
chr16	90086068	GAS8
chr16	90086068	GAS8
chr16	90089007	GAS8
chr16	90089007	GAS8
chr16	90089007	GAS8
chr16	90089007	GAS8
chr16	90122973	PRDM7
chr16	90126748	PRDM7
chr16	90122973	PRDM7
chr16	90122973	PRDM7
chr16	90127859	PRDM7
chr17	6010	DOC2B
chr17	62179	RPH3AL
chr17	62179	RPH3AL
chr17	62179	RPH3AL
chr17	62179	RPH3AL
chr17	62179	RPH3AL
chr17	180995	RPH3AL-AS1
chr17	180995	RPH3AL-AS1
chr17	260117	C17orf97
chr17	263233	C17orf97
chr17	289770	RFLNB
chr17	411907	VPS53
chr17	411907	VPS53
chr17	411907	VPS53
chr17	429208	VPS53
chr17	435532	VPS53
chr17	435532	VPS53
chr17	435532	VPS53
chr17	435532	VPS53
chr17	635846	TLCD3A
chr17	635846	TLCD3A
chr17	636267	TLCD3A
chr17	647660	GEMIN4
chr17	649870	GEMIN4
chr17	662548	GLOD4
chr17	662548	GLOD4
chr17	662548	GLOD4
chr17	662548	GLOD4
chr17	685512	MRM3
chr17	702552	NXN
chr17	702552	NXN
chr17	702552	NXN
chr17	722367	NXN
chr17	900356	TIMM22
chr17	906757	ABR
chr17	906757	ABR
chr17	906757	ABR
chr17	906757	ABR
chr17	906757	ABR
chr17	906757	ABR
chr17	913968	ABR
chr17	994904	ABR
chr17	1173857	BHLHA9
chr17	1182956	TRARG1
chr17	1247833	YWHAE
chr17	1247833	YWHAE
chr17	1247833	YWHAE
chr17	1247833	YWHAE
chr17	1324646	CRK
chr17	1324646	CRK
chr17	1367479	MYO1C
chr17	1367479	MYO1C
chr17	1367479	MYO1C
chr17	1371133	MYO1C
chr17	1373728	MYO1C
chr17	1397870	INPP5K
chr17	1397870	INPP5K
chr17	1397870	INPP5K
chr17	1397870	INPP5K
chr17	1397870	INPP5K
chr17	1397870	INPP5K
chr17	1412416	INPP5K
chr17	1421282	PITPNA
chr17	1421282	PITPNA
chr17	1424872	PITPNA
chr17	1451589	PITPNA
chr17	1477695	SLC43A2
chr17	1477695	SLC43A2
chr17	1488546	SLC43A2
chr17	1488546	SLC43A2
chr17	1494562	SLC43A2
chr17	1537151	SCARF1
chr17	1537151	SCARF1
chr17	1537151	SCARF1
chr17	1537151	SCARF1
chr17	1549444	RILP
chr17	1553922	PRPF8
chr17	1606083	TLCD2
chr17	1619816	WDR81
chr17	1619816	WDR81
chr17	1627833	WDR81
chr17	1628124	WDR81
chr17	1633673	WDR81
chr17	1646129	SERPINF2
chr17	1646129	SERPINF2
chr17	1646319	SERPINF2
chr17	1665258	SERPINF1
chr17	1682828	SMYD4
chr17	1684985	SMYD4
chr17	1733272	RPA1
chr17	1837970	RTN4RL1
chr17	1933430	DPH1
chr17	1933430	DPH1
chr17	1933430	DPH1
chr17	1936686	DPH1
chr17	1942258	DPH1
chr17	1943511	DPH1
chr17	1943965	DPH1
chr17	1945276	DPH1
chr17	1957447	HIC1
chr17	1958262	HIC1
chr17	1959603	HIC1
chr17	1959984	HIC1
chr17	1963132	SMG6
chr17	1963132	SMG6
chr17	1963132	SMG6
chr17	1963132	SMG6
chr17	1963132	SMG6
chr17	2202199	SMG6
chr17	2207247	SRR
chr17	2218671	SRR
chr17	2221156	SRR
chr17	2225981	TSR1
chr17	2240805	SGSM2
chr17	2240805	SGSM2
chr17	2240805	SGSM2
chr17	2279653	SGSM2
chr17	2287353	MNT
chr17	2310274	METTL16
chr17	2319347	METTL16
chr17	2319347	METTL16
chr17	2319347	METTL16
chr17	2320377	METTL16
chr17	2321881	METTL16
chr17	2321881	METTL16
chr17	2496922	PAFAH1B1
chr17	2496922	PAFAH1B1
chr17	2573456	PAFAH1B1
chr17	2592679	CLUH
chr17	2592679	CLUH
chr17	2592683	CLUH
chr17	2699731	RAP1GAP2
chr17	2699731	RAP1GAP2
chr17	2965962	OR1D5
chr17	2995351	OR1D2
chr17	3029903	OR1G1
chr17	3100812	OR1A2
chr17	3118914	OR1A1
chr17	3181183	OR3A2
chr17	3194928	OR3A1
chr17	3300759	OR1E1
chr17	3323861	OR3A3
chr17	3336163	OR1E2
chr17	3343305	SPATA22
chr17	3343305	SPATA22
chr17	3343305	SPATA22
chr17	3343305	SPATA22
chr17	3343305	SPATA22
chr17	3343305	SPATA22
chr17	3343305	SPATA22
chr17	3377403	ASPA
chr17	3379295	ASPA
chr17	3413795	TRPV3
chr17	3413795	TRPV3
chr17	3413795	TRPV3
chr17	3413795	TRPV3
chr17	3413795	TRPV3
chr17	3413795	TRPV3
chr17	3413795	TRPV3
chr17	3413795	TRPV3
chr17	3413795	TRPV3
chr17	3417380	TRPV3
chr17	3421869	TRPV3
chr17	3468739	TRPV1
chr17	3468739	TRPV1
chr17	3468739	TRPV1
chr17	3468739	TRPV1
chr17	3468739	TRPV1
chr17	3468739	TRPV1
chr17	3468739	TRPV1
chr17	3511555	SHPK
chr17	3539761	CTNS
chr17	3539761	CTNS
chr17	3539761	CTNS
chr17	3539761	CTNS
chr17	3539761	CTNS
chr17	3566186	TAX1BP3
chr17	3566186	TAX1BP3
chr17	3566340	TAX1BP3
chr17	3572089	EMC6
chr17	3572089	EMC6
chr17	3572440	EMC6
chr17	3576521	P2RX5
chr17	3576521	P2RX5
chr17	3576521	P2RX5
chr17	3576521	P2RX5
chr17	3576521	P2RX5
chr17	3593378	P2RX5
chr17	3617918	ITGAE
chr17	3617918	ITGAE
chr17	3627196	HASPIN
chr17	3710044	NCBP3
